FromEdgeID;ToEdgeID;RunTime
-420483060#0;-25418282;867
-420483060#0;718428117#1;1216
-420483060#0;207716520;1252
-420483060#0;23044566;1576
-420483060#0;4368690;1018
-420483060#0;451458155;91
-420483060#0;375861848;486
-420483060#0;-420483060#0;22
-420483060#0;24041366;436
-420483060#0;455953261#1;382
-420483060#0;111251392;676
-420483060#0;-333626093;752
-420483060#0;4389557#1;661
-420483060#0;42813669;542
-420483060#0;24735700;940
-420483060#0;456213456;431
-420483060#0;231262268#0;649
-420483060#0;27606891#2;459
-420483060#0;-10947989;826
-420483060#0;98410013#0;830
-420483060#0;172282359;1086
-420483060#0;148288810#2;1574
-420483060#0;76402289;695
-420483060#0;461910870#2;1396
-420483060#0;30157285;1210
-420483060#0;24160797;1454
-420483060#0;4616321#2;869
-420483060#0;-259536422;1932
-420483060#0;-39496182#0;686
-420483060#0;MA047;513
-420483060#0;-669433184;234
-420483060#0;4802807#2;168
-420483060#0;39473294;963
-420483060#0;41976565;254
-420483060#0;-671403217;651
-420483060#0;-165465028#0;623
-420483060#0;4486596#2;1017
-420483060#0;24673480;1069
-420483060#0;30699893;1069
-420483060#0;-469999015;1390
-420483060#0;469999020;1212
-420483060#0;120395207#1;1406
-420483060#0;30157290;1221
-420483060#0;469999032;1239
-420483060#0;30157292#1;1198
-420483060#0;-469999029;1297
-420483060#0;25369033#2;947
-420483060#0;15926759;897
-420483060#0;4594894#4;331
-420483060#0;57936173#3;350
-420483060#0;223737429;941
-420483060#0;-461331989#0;833
-420483060#0;28819804;282
-420483060#0;-MA068;1432
-420483060#0;23109073#1;1170
-420483060#0;52158843#1;933
-420483060#0;-857983579;811
-420483060#0;243102981;499
-420483060#0;806903754;749
-420483060#0;385888165#4;1029
-420483060#0;-31002335#0;1488
-420483060#0;138515677#4;1431
-420483060#0;256245721;1426
-420483060#0;710761406;825
-420483060#0;30143978#1;1147
-420483060#0;-858123638#0;1731
-420483060#0;4463221#1;1165
-420483060#0;451621867#1;1586
-420483060#0;-451621866;1600
-420483060#0;4392634#2;1438
-420483060#0;MA080;1435
-420483060#0;-450086133;1225
-420483060#0;32197350#0;1167
-420483060#0;139806486#2;1240
-420483060#0;-79701272#0;1743
-420483060#0;30709383;1801
-420483060#0;151043332#5;1321
-420483060#0;332306828#3;908
-420483060#0;4442099#1;1063
-420483060#0;450189363;1132
24041366;E19.203;141
24041366;671403224#1;389
24041366;-140336718#0;1317
24041366;30276434#1;371
24041366;914393586;309
24041366;4517104;559
24041366;-25418282;547
24041366;718428117#1;815
24041366;207716520;850
24041366;23044566;1175
24041366;4368690;616
24041366;451458155;466
24041366;375861848;277
24041366;-420483060#0;413
24041366;24041366;12
24041366;455953261#1;436
24041366;111251392;471
24041366;-333626093;350
24041366;4389557#1;449
24041366;42813669;877
24041366;24735700;760
24041366;456213456;290
24041366;231262268#0;703
24041366;27606891#2;47
24041366;-10947989;1129
24041366;98410013#0;1133
24041366;172282359;685
24041366;148288810#2;1172
24041366;76402289;375
24041366;461910870#2;1086
24041366;30157285;808
24041366;24160797;1052
24041366;4616321#2;467
24041366;-259536422;1530
24041366;-39496182#0;740
24041366;MA047;333
24041366;-669433184;512
24041366;4802807#2;391
24041366;39473294;783
24041366;41976565;559
24041366;-671403217;445
24041366;-165465028#0;428
24041366;4486596#2;615
24041366;24673480;667
24041366;30699893;668
24041366;-469999015;1142
24041366;469999020;810
24041366;120395207#1;1115
24041366;30157290;820
24041366;469999032;837
24041366;30157292#1;796
24041366;-469999029;896
24041366;25369033#2;546
24041366;15926759;495
24041366;4594894#4;197
24041366;57936173#3;198
24041366;223737429;761
24041366;-461331989#0;652
24041366;28819804;329
24041366;-MA068;1268
24041366;23109073#1;768
24041366;52158843#1;728
24041366;-857983579;410
24041366;243102981;546
24041366;806903754;347
24041366;385888165#4;824
24041366;-31002335#0;1260
24041366;138515677#4;1201
24041366;256245721;1025
24041366;710761406;620
24041366;30143978#1;745
24041366;-858123638#0;1440
24041366;4463221#1;764
24041366;451621867#1;1251
24041366;-451621866;1298
24041366;4392634#2;1036
24041366;MA080;1270
24041366;-450086133;823
24041366;32197350#0;765
24041366;139806486#2;838
24041366;-79701272#0;1453
24041366;30709383;1511
24041366;151043332#5;954
24041366;332306828#3;506
24041366;4442099#1;671
24041366;450189363;970
455953261#1;E19.203;528
455953261#1;671403224#1;776
455953261#1;-140336718#0;1692
455953261#1;30276434#1;758
455953261#1;914393586;684
455953261#1;4517104;938
455953261#1;-25418282;927
455953261#1;718428117#1;1190
455953261#1;207716520;1225
455953261#1;23044566;1550
455953261#1;4368690;991
455953261#1;451458155;389
455953261#1;375861848;643
455953261#1;-420483060#0;355
455953261#1;24041366;445
455953261#1;455953261#1;15
455953261#1;111251392;833
455953261#1;-333626093;725
455953261#1;4389557#1;818
455953261#1;42813669;739
455953261#1;24735700;762
455953261#1;456213456;590
455953261#1;231262268#0;448
455953261#1;27606891#2;468
455953261#1;-10947989;1159
455953261#1;98410013#0;1163
455953261#1;172282359;1060
455953261#1;148288810#2;1547
455953261#1;76402289;762
455953261#1;461910870#2;1461
455953261#1;30157285;1183
455953261#1;24160797;1427
455953261#1;4616321#2;842
455953261#1;-259536422;1905
455953261#1;-39496182#0;485
455953261#1;MA047;335
455953261#1;-669433184;332
455953261#1;4802807#2;333
455953261#1;39473294;785
455953261#1;41976565;213
455953261#1;-671403217;808
455953261#1;-165465028#0;791
455953261#1;4486596#2;990
455953261#1;24673480;1042
455953261#1;30699893;1042
455953261#1;-469999015;1516
455953261#1;469999020;1185
455953261#1;120395207#1;1490
455953261#1;30157290;1194
455953261#1;469999032;1212
455953261#1;30157292#1;1171
455953261#1;-469999029;1270
455953261#1;25369033#2;921
455953261#1;15926759;870
455953261#1;4594894#4;368
455953261#1;57936173#3;417
455953261#1;223737429;763
455953261#1;-461331989#0;655
455953261#1;28819804;571
455953261#1;-MA068;1630
455953261#1;23109073#1;1143
455953261#1;52158843#1;1090
455953261#1;-857983579;784
455953261#1;243102981;789
455953261#1;806903754;722
455953261#1;385888165#4;1186
455953261#1;-31002335#0;1634
455953261#1;138515677#4;1576
455953261#1;256245721;1400
455953261#1;710761406;982
455953261#1;30143978#1;1120
455953261#1;-858123638#0;1815
455953261#1;4463221#1;1139
455953261#1;451621867#1;1626
455953261#1;-451621866;1673
455953261#1;4392634#2;1411
455953261#1;MA080;1633
455953261#1;-450086133;1170
455953261#1;32197350#0;1112
455953261#1;139806486#2;1213
455953261#1;-79701272#0;1828
455953261#1;30709383;1886
455953261#1;151043332#5;1329
455953261#1;332306828#3;881
455953261#1;4442099#1;1046
455953261#1;450189363;1332
111251392;E19.203;394
111251392;671403224#1;118
111251392;-140336718#0;1248
111251392;30276434#1;125
111251392;914393586;546
111251392;4517104;287
111251392;-25418282;275
111251392;718428117#1;768
111251392;207716520;804
111251392;23044566;1105
111251392;4368690;419
111251392;451458155;651
111251392;375861848;222
111251392;-420483060#0;715
111251392;24041366;415
111251392;455953261#1;764
111251392;111251392;1
111251392;-333626093;587
111251392;4389557#1;18
111251392;42813669;935
111251392;24735700;1132
111251392;456213456;275
111251392;231262268#0;1030
111251392;27606891#2;411
111251392;-10947989;1092
111251392;98410013#0;1096
111251392;172282359;681
111251392;148288810#2;991
111251392;76402289;121
111251392;461910870#2;788
111251392;30157285;605
111251392;24160797;871
111251392;4616321#2;426
111251392;-259536422;1541
111251392;-39496182#0;1067
111251392;MA047;705
111251392;-669433184;819
111251392;4802807#2;693
111251392;39473294;1156
111251392;41976565;839
111251392;-671403217;152
111251392;-165465028#0;180
111251392;4486596#2;568
111251392;24673480;616
111251392;30699893;546
111251392;-469999015;792
111251392;469999020;607
111251392;120395207#1;798
111251392;30157290;591
111251392;469999032;790
111251392;30157292#1;593
111251392;-469999029;849
111251392;25369033#2;414
111251392;15926759;521
111251392;4594894#4;480
111251392;57936173#3;420
111251392;223737429;1134
111251392;-461331989#0;1025
111251392;28819804;426
111251392;-MA068;933
111251392;23109073#1;691
111251392;52158843#1;342
111251392;-857983579;369
111251392;243102981;497
111251392;806903754;370
111251392;385888165#4;438
111251392;-31002335#0;899
111251392;138515677#4;840
111251392;256245721;955
111251392;710761406;211
111251392;30143978#1;533
111251392;-858123638#0;1123
111251392;4463221#1;526
111251392;451621867#1;977
111251392;-451621866;993
111251392;4392634#2;1023
111251392;MA080;936
111251392;-450086133;907
111251392;32197350#0;849
111251392;139806486#2;791
111251392;-79701272#0;1136
111251392;30709383;1193
111251392;151043332#5;677
111251392;332306828#3;548
111251392;4442099#1;419
111251392;450189363;635
-333626093;E19.203;503
-333626093;671403224#1;612
-333626093;-140336718#0;1346
-333626093;30276434#1;562
-333626093;914393586;304
-333626093;4517104;592
-333626093;-25418282;581
-333626093;718428117#1;844
-333626093;207716520;879
-333626093;23044566;1204
-333626093;4368690;645
-333626093;451458155;802
-333626093;375861848;606
-333626093;-420483060#0;734
-333626093;24041366;441
-333626093;455953261#1;734
-333626093;111251392;703
-333626093;-333626093;15
-333626093;4389557#1;659
-333626093;42813669;1240
-333626093;24735700;1005
-333626093;456213456;619
-333626093;231262268#0;963
-333626093;27606891#2;410
-333626093;-10947989;1491
-333626093;98410013#0;1496
-333626093;172282359;714
-333626093;148288810#2;1201
-333626093;76402289;579
-333626093;461910870#2;1115
-333626093;30157285;837
-333626093;24160797;1081
-333626093;4616321#2;496
-333626093;-259536422;1559
-333626093;-39496182#0;987
-333626093;MA047;578
-333626093;-669433184;810
-333626093;4802807#2;712
-333626093;39473294;1028
-333626093;41976565;857
-333626093;-671403217;726
-333626093;-165465028#0;730
-333626093;4486596#2;644
-333626093;24673480;696
-333626093;30699893;697
-333626093;-469999015;1171
-333626093;469999020;839
-333626093;120395207#1;1144
-333626093;30157290;848
-333626093;469999032;866
-333626093;30157292#1;825
-333626093;-469999029;925
-333626093;25369033#2;575
-333626093;15926759;524
-333626093;4594894#4;559
-333626093;57936173#3;561
-333626093;223737429;1006
-333626093;-461331989#0;898
-333626093;28819804;691
-333626093;-MA068;1396
-333626093;23109073#1;797
-333626093;52158843#1;929
-333626093;-857983579;438
-333626093;243102981;898
-333626093;806903754;376
-333626093;385888165#4;1025
-333626093;-31002335#0;1289
-333626093;138515677#4;1230
-333626093;256245721;1054
-333626093;710761406;803
-333626093;30143978#1;774
-333626093;-858123638#0;1469
-333626093;4463221#1;793
-333626093;451621867#1;1280
-333626093;-451621866;1327
-333626093;4392634#2;1065
-333626093;MA080;1398
-333626093;-450086133;596
-333626093;32197350#0;538
-333626093;139806486#2;867
-333626093;-79701272#0;1482
-333626093;30709383;1540
-333626093;151043332#5;983
-333626093;332306828#3;522
-333626093;4442099#1;700
-333626093;450189363;1246
4389557#1;E19.203;389
4389557#1;671403224#1;180
4389557#1;-140336718#0;1310
4389557#1;30276434#1;187
4389557#1;914393586;560
4389557#1;4517104;349
4389557#1;-25418282;337
4389557#1;718428117#1;830
4389557#1;207716520;866
4389557#1;23044566;1168
4389557#1;4368690;481
4389557#1;451458155;646
4389557#1;375861848;217
4389557#1;-420483060#0;710
4389557#1;24041366;410
4389557#1;455953261#1;759
4389557#1;111251392;124
4389557#1;-333626093;602
4389557#1;4389557#1;13
4389557#1;42813669;930
4389557#1;24735700;1127
4389557#1;456213456;270
4389557#1;231262268#0;1025
4389557#1;27606891#2;406
4389557#1;-10947989;1087
4389557#1;98410013#0;1091
4389557#1;172282359;743
4389557#1;148288810#2;1053
4389557#1;76402289;183
4389557#1;461910870#2;850
4389557#1;30157285;667
4389557#1;24160797;933
4389557#1;4616321#2;488
4389557#1;-259536422;1603
4389557#1;-39496182#0;1062
4389557#1;MA047;700
4389557#1;-669433184;814
4389557#1;4802807#2;688
4389557#1;39473294;1151
4389557#1;41976565;834
4389557#1;-671403217;146
4389557#1;-165465028#0;175
4389557#1;4486596#2;631
4389557#1;24673480;678
4389557#1;30699893;608
4389557#1;-469999015;855
4389557#1;469999020;669
4389557#1;120395207#1;860
4389557#1;30157290;653
4389557#1;469999032;852
4389557#1;30157292#1;655
4389557#1;-469999029;911
4389557#1;25369033#2;476
4389557#1;15926759;583
4389557#1;4594894#4;475
4389557#1;57936173#3;415
4389557#1;223737429;1129
4389557#1;-461331989#0;1020
4389557#1;28819804;421
4389557#1;-MA068;995
4389557#1;23109073#1;753
4389557#1;52158843#1;404
4389557#1;-857983579;430
4389557#1;243102981;492
4389557#1;806903754;432
4389557#1;385888165#4;500
4389557#1;-31002335#0;961
4389557#1;138515677#4;903
4389557#1;256245721;1018
4389557#1;710761406;273
4389557#1;30143978#1;595
4389557#1;-858123638#0;1185
4389557#1;4463221#1;588
4389557#1;451621867#1;1039
4389557#1;-451621866;1055
4389557#1;4392634#2;1085
4389557#1;MA080;998
4389557#1;-450086133;934
4389557#1;32197350#0;876
4389557#1;139806486#2;853
4389557#1;-79701272#0;1198
4389557#1;30709383;1256
4389557#1;151043332#5;739
4389557#1;332306828#3;610
4389557#1;4442099#1;481
4389557#1;450189363;697
42813669;E19.203;786
42813669;671403224#1;878
42813669;-140336718#0;1999
42813669;30276434#1;880
42813669;914393586;1033
42813669;4517104;1068
42813669;-25418282;1056
42813669;718428117#1;1497
42813669;207716520;1532
42813669;23044566;1857
42813669;4368690;1222
42813669;451458155;451
42813669;375861848;707
42813669;-420483060#0;538
42813669;24041366;765
42813669;455953261#1;743
42813669;111251392;852
42813669;-333626093;1074
42813669;4389557#1;851
42813669;42813669;73
42813669;24735700;1300
42813669;456213456;650
42813669;231262268#0;1009
42813669;27606891#2;762
42813669;-10947989;595
42813669;98410013#0;599
42813669;172282359;1367
42813669;148288810#2;1806
42813669;76402289;884
42813669;461910870#2;1513
42813669;30157285;1438
42813669;24160797;1704
42813669;4616321#2;1149
42813669;-259536422;2212
42813669;-39496182#0;1046
42813669;MA047;873
42813669;-669433184;618
42813669;4802807#2;528
42813669;39473294;1323
42813669;41976565;612
42813669;-671403217;826
42813669;-165465028#0;760
42813669;4486596#2;1297
42813669;24673480;1349
42813669;30699893;1329
42813669;-469999015;1507
42813669;469999020;1440
42813669;120395207#1;1523
42813669;30157290;1424
42813669;469999032;1519
42813669;30157292#1;1426
42813669;-469999029;1578
42813669;25369033#2;1178
42813669;15926759;1177
42813669;4594894#4;659
42813669;57936173#3;670
42813669;223737429;1301
42813669;-461331989#0;1193
42813669;28819804;500
42813669;-MA068;1411
42813669;23109073#1;1450
42813669;52158843#1;1024
42813669;-857983579;1069
42813669;243102981;471
42813669;806903754;1022
42813669;385888165#4;1052
42813669;-31002335#0;1474
42813669;138515677#4;1417
42813669;256245721;1707
42813669;710761406;955
42813669;30143978#1;1366
42813669;-858123638#0;1848
42813669;4463221#1;1359
42813669;451621867#1;1703
42813669;-451621866;1718
42813669;4392634#2;1718
42813669;MA080;1413
42813669;-450086133;1498
42813669;32197350#0;1440
42813669;139806486#2;1520
42813669;-79701272#0;1858
42813669;30709383;1916
42813669;151043332#5;1486
42813669;332306828#3;1188
42813669;4442099#1;1252
42813669;450189363;1088
24735700;E19.203;842
24735700;671403224#1;1090
24735700;-140336718#0;1916
24735700;30276434#1;1071
24735700;914393586;908
24735700;4517104;1163
24735700;-25418282;1151
24735700;718428117#1;1414
24735700;207716520;1450
24735700;23044566;1774
24735700;4368690;1215
24735700;451458155;942
24735700;375861848;978
24735700;-420483060#0;874
24735700;24041366;762
24735700;455953261#1;724
24735700;111251392;1172
24735700;-333626093;950
24735700;4389557#1;1150
24735700;42813669;1373
24735700;24735700;27
24735700;456213456;991
24735700;231262268#0;775
24735700;27606891#2;748
24735700;-10947989;1678
24735700;98410013#0;1682
24735700;172282359;1284
24735700;148288810#2;1771
24735700;76402289;1075
24735700;461910870#2;1686
24735700;30157285;1408
24735700;24160797;1651
24735700;4616321#2;1067
24735700;-259536422;2130
24735700;-39496182#0;753
24735700;MA047;455
24735700;-669433184;937
24735700;4802807#2;852
24735700;39473294;364
24735700;41976565;847
24735700;-671403217;1146
24735700;-165465028#0;1129
24735700;4486596#2;1215
24735700;24673480;1267
24735700;30699893;1267
24735700;-469999015;1741
24735700;469999020;1410
24735700;120395207#1;1715
24735700;30157290;1419
24735700;469999032;1436
24735700;30157292#1;1396
24735700;-469999029;1495
24735700;25369033#2;1145
24735700;15926759;1094
24735700;4594894#4;843
24735700;57936173#3;856
24735700;223737429;41
24735700;-461331989#0;237
24735700;28819804;1012
24735700;-MA068;1966
24735700;23109073#1;1367
24735700;52158843#1;1428
24735700;-857983579;1009
24735700;243102981;1229
24735700;806903754;946
24735700;385888165#4;1525
24735700;-31002335#0;1859
24735700;138515677#4;1801
24735700;256245721;1624
24735700;710761406;1320
24735700;30143978#1;1344
24735700;-858123638#0;2040
24735700;4463221#1;1363
24735700;451621867#1;1850
24735700;-451621866;1897
24735700;4392634#2;1636
24735700;MA080;1969
24735700;-450086133;1313
24735700;32197350#0;1255
24735700;139806486#2;1437
24735700;-79701272#0;2053
24735700;30709383;2110
24735700;151043332#5;1553
24735700;332306828#3;1105
24735700;4442099#1;1270
24735700;450189363;1671
