TRIP_ID;ORIGINAL_TRIP_ID;START_STOP_ID;END_STOP_ID;depot;START_TIMESTAMP;END_TIMESTAMP;START_STOP_NAME;END_STOP_NAME;START_STOP_COORDINATES;END_STOP_COORDINATES
1596;125_9908;agg_10115_0_9908_0_12037_0_9922_53_10818_33_10120_37_12038_12_9929_11_9931_0;agg_9908_53_9922_0;muellerstrasse;64740.0;69000.0;U Osloer Str. (Berlin);S Frohnau (Berlin);13.369301,52.556887;13.288166,52.631997
1597;125_9908;agg_10115_0_9908_0_12037_0_9922_53_10818_33_10120_37_12038_12_9929_11_9931_0;agg_9908_53_9922_0;muellerstrasse;65220.0;69480.0;U Osloer Str. (Berlin);S Frohnau (Berlin);13.369301,52.556887;13.288166,52.631997
1598;125_9908;agg_10115_0_9908_0_12037_0_9922_53_10818_33_10120_37_12038_12_9929_11_9931_0;agg_9908_53_9922_0;muellerstrasse;65940.0;70200.0;U Osloer Str. (Berlin);S Frohnau (Berlin);13.369301,52.556887;13.288166,52.631997
1599;125_9908;agg_10115_0_9908_0_12037_0_9922_53_10818_33_10120_37_12038_12_9929_11_9931_0;agg_9908_53_9922_0;muellerstrasse;66420.0;70680.0;U Osloer Str. (Berlin);S Frohnau (Berlin);13.369301,52.556887;13.288166,52.631997
1600;125_9908;agg_10115_0_9908_0_12037_0_9922_53_10818_33_10120_37_12038_12_9929_11_9931_0;agg_9908_53_9922_0;muellerstrasse;67200.0;71460.0;U Osloer Str. (Berlin);S Frohnau (Berlin);13.369301,52.556887;13.288166,52.631997
1601;125_9908;agg_10115_0_9908_0_12037_0_9922_53_10818_33_10120_37_12038_12_9929_11_9931_0;agg_9908_53_9922_0;muellerstrasse;67620.0;71880.0;U Osloer Str. (Berlin);S Frohnau (Berlin);13.369301,52.556887;13.288166,52.631997
1602;125_9908;agg_10115_0_9908_0_12037_0_9922_53_10818_33_10120_37_12038_12_9929_11_9931_0;agg_9908_53_9922_0;muellerstrasse;68400.0;72660.0;U Osloer Str. (Berlin);S Frohnau (Berlin);13.369301,52.556887;13.288166,52.631997
1603;125_9908;agg_10115_0_9908_0_12037_0_9922_53_10818_33_10120_37_12038_12_9929_11_9931_0;agg_9908_53_9922_0;muellerstrasse;68880.0;73140.0;U Osloer Str. (Berlin);S Frohnau (Berlin);13.369301,52.556887;13.288166,52.631997
1604;125_9908;agg_10115_0_9908_0_12037_0_9922_53_10818_33_10120_37_12038_12_9929_11_9931_0;agg_9908_53_9922_0;muellerstrasse;69840.0;74100.0;U Osloer Str. (Berlin);S Frohnau (Berlin);13.369301,52.556887;13.288166,52.631997
1605;125_9908;agg_10115_0_9908_0_12037_0_9922_53_10818_33_10120_37_12038_12_9929_11_9931_0;agg_9908_53_9922_0;muellerstrasse;70260.0;74520.0;U Osloer Str. (Berlin);S Frohnau (Berlin);13.369301,52.556887;13.288166,52.631997
1606;125_9908;agg_10115_0_9908_0_12037_0_9922_53_10818_33_10120_37_12038_12_9929_11_9931_0;agg_9908_53_9922_0;muellerstrasse;70440.0;74700.0;U Osloer Str. (Berlin);S Frohnau (Berlin);13.369301,52.556887;13.288166,52.631997
1607;125_9908;agg_10115_0_9908_0_12037_0_9922_53_10818_33_10120_37_12038_12_9929_11_9931_0;agg_9908_53_9922_0;muellerstrasse;71700.0;75960.0;U Osloer Str. (Berlin);S Frohnau (Berlin);13.369301,52.556887;13.288166,52.631997
1608;125_9908;agg_10115_0_9908_0_12037_0_9922_53_10818_33_10120_37_12038_12_9929_11_9931_0;agg_9908_53_9922_0;muellerstrasse;72900.0;77160.0;U Osloer Str. (Berlin);S Frohnau (Berlin);13.369301,52.556887;13.288166,52.631997
1609;125_9908;agg_10115_0_9908_0_12037_0_9922_53_10818_33_10120_37_12038_12_9929_11_9931_0;agg_9908_53_9922_0;muellerstrasse;74100.0;78360.0;U Osloer Str. (Berlin);S Frohnau (Berlin);13.369301,52.556887;13.288166,52.631997
1610;125_9908;agg_10115_0_9908_0_12037_0_9922_53_10818_33_10120_37_12038_12_9929_11_9931_0;agg_9908_53_9922_0;muellerstrasse;75420.0;79680.0;U Osloer Str. (Berlin);S Frohnau (Berlin);13.369301,52.556887;13.288166,52.631997
1611;125_9908;agg_10115_0_9908_0_12037_0_9922_53_10818_33_10120_37_12038_12_9929_11_9931_0;agg_9908_53_9922_0;muellerstrasse;76620.0;80880.0;U Osloer Str. (Berlin);S Frohnau (Berlin);13.369301,52.556887;13.288166,52.631997
1612;125_9908;agg_10115_0_9908_0_12037_0_9922_53_10818_33_10120_37_12038_12_9929_11_9931_0;agg_9908_53_9922_0;muellerstrasse;77820.0;82080.0;U Osloer Str. (Berlin);S Frohnau (Berlin);13.369301,52.556887;13.288166,52.631997
1613;125_9908;agg_10115_0_9908_0_12037_0_9922_53_10818_33_10120_37_12038_12_9929_11_9931_0;agg_9908_53_9922_0;muellerstrasse;79080.0;83340.0;U Osloer Str. (Berlin);S Frohnau (Berlin);13.369301,52.556887;13.288166,52.631997
1614;125_9908;agg_10115_0_9908_0_12037_0_9922_53_10818_33_10120_37_12038_12_9929_11_9931_0;agg_9908_53_9922_0;muellerstrasse;80280.0;84540.0;U Osloer Str. (Berlin);S Frohnau (Berlin);13.369301,52.556887;13.288166,52.631997
1615;125_9908;agg_10115_0_9908_0_12037_0_9922_53_10818_33_10120_37_12038_12_9929_11_9931_0;agg_9908_53_9922_0;muellerstrasse;81480.0;85740.0;U Osloer Str. (Berlin);S Frohnau (Berlin);13.369301,52.556887;13.288166,52.631997
1616;125_9908;agg_10115_0_9908_0_12037_0_9922_53_10818_33_10120_37_12038_12_9929_11_9931_0;agg_9908_53_9922_0;muellerstrasse;82680.0;86940.0;U Osloer Str. (Berlin);S Frohnau (Berlin);13.369301,52.556887;13.288166,52.631997
1617;125_9908;agg_10115_0_9908_0_12037_0_9922_53_10818_33_10120_37_12038_12_9929_11_9931_0;agg_9908_53_9922_0;muellerstrasse;83880.0;88140.0;U Osloer Str. (Berlin);S Frohnau (Berlin);13.369301,52.556887;13.288166,52.631997
1618;125_9908;agg_10115_0_9908_0_12037_0_9922_53_10818_33_10120_37_12038_12_9929_11_9931_0;agg_9908_53_9922_0;muellerstrasse;85080.0;89340.0;U Osloer Str. (Berlin);S Frohnau (Berlin);13.369301,52.556887;13.288166,52.631997
1619;125_9908;agg_10115_0_9908_0_12037_0_9922_53_10818_33_10120_37_12038_12_9929_11_9931_0;agg_9908_53_9922_0;muellerstrasse;86280.0;90540.0;U Osloer Str. (Berlin);S Frohnau (Berlin);13.369301,52.556887;13.288166,52.631997
1620;125_9908;agg_10115_0_9908_0_12037_0_9922_53_10818_33_10120_37_12038_12_9929_11_9931_0;agg_9908_53_9922_0;muellerstrasse;87480.0;91740.0;U Osloer Str. (Berlin);S Frohnau (Berlin);13.369301,52.556887;13.288166,52.631997
1621;125_9922;agg_9908_53_9922_0;agg_10115_0_9908_0_12037_0_9922_53_10818_33_10120_37_12038_12_9929_11_9931_0;muellerstrasse;15180.0;19470.0;S Frohnau (Berlin);U Osloer Str. (Berlin);13.288166,52.631997;13.369301,52.556887
1622;125_9922;agg_9908_53_9922_0;agg_10115_0_9908_0_12037_0_9922_53_10818_33_10120_37_12038_12_9929_11_9931_0;muellerstrasse;16140.0;20430.0;S Frohnau (Berlin);U Osloer Str. (Berlin);13.288166,52.631997;13.369301,52.556887
1623;125_9922;agg_9908_53_9922_0;agg_10115_0_9908_0_12037_0_9922_53_10818_33_10120_37_12038_12_9929_11_9931_0;muellerstrasse;16680.0;20970.0;S Frohnau (Berlin);U Osloer Str. (Berlin);13.288166,52.631997;13.369301,52.556887
1624;125_9922;agg_9908_53_9922_0;agg_10115_0_9908_0_12037_0_9922_53_10818_33_10120_37_12038_12_9929_11_9931_0;muellerstrasse;17340.0;21630.0;S Frohnau (Berlin);U Osloer Str. (Berlin);13.288166,52.631997;13.369301,52.556887
1625;125_9922;agg_9908_53_9922_0;agg_10115_0_9908_0_12037_0_9922_53_10818_33_10120_37_12038_12_9929_11_9931_0;muellerstrasse;18540.0;22830.0;S Frohnau (Berlin);U Osloer Str. (Berlin);13.288166,52.631997;13.369301,52.556887
1626;125_9922;agg_9908_53_9922_0;agg_10115_0_9908_0_12037_0_9922_53_10818_33_10120_37_12038_12_9929_11_9931_0;muellerstrasse;19560.0;23850.0;S Frohnau (Berlin);U Osloer Str. (Berlin);13.288166,52.631997;13.369301,52.556887
1627;125_9922;agg_9908_53_9922_0;agg_10115_0_9908_0_12037_0_9922_53_10818_33_10120_37_12038_12_9929_11_9931_0;muellerstrasse;21240.0;25530.0;S Frohnau (Berlin);U Osloer Str. (Berlin);13.288166,52.631997;13.369301,52.556887
1628;125_9922;agg_9908_53_9922_0;agg_10115_0_9908_0_12037_0_9922_53_10818_33_10120_37_12038_12_9929_11_9931_0;muellerstrasse;21300.0;25590.0;S Frohnau (Berlin);U Osloer Str. (Berlin);13.288166,52.631997;13.369301,52.556887
1629;125_9922;agg_9908_53_9922_0;agg_10115_0_9908_0_12037_0_9922_53_10818_33_10120_37_12038_12_9929_11_9931_0;muellerstrasse;22080.0;26370.0;S Frohnau (Berlin);U Osloer Str. (Berlin);13.288166,52.631997;13.369301,52.556887
1630;125_9922;agg_9908_53_9922_0;agg_10115_0_9908_0_12037_0_9922_53_10818_33_10120_37_12038_12_9929_11_9931_0;muellerstrasse;22440.0;26730.0;S Frohnau (Berlin);U Osloer Str. (Berlin);13.288166,52.631997;13.369301,52.556887
1631;125_9922;agg_9908_53_9922_0;agg_10115_0_9908_0_12037_0_9922_53_10818_33_10120_37_12038_12_9929_11_9931_0;muellerstrasse;22440.0;26730.0;S Frohnau (Berlin);U Osloer Str. (Berlin);13.288166,52.631997;13.369301,52.556887
1632;125_9922;agg_9908_53_9922_0;agg_10115_0_9908_0_12037_0_9922_53_10818_33_10120_37_12038_12_9929_11_9931_0;muellerstrasse;23640.0;27930.0;S Frohnau (Berlin);U Osloer Str. (Berlin);13.288166,52.631997;13.369301,52.556887
1633;125_9922;agg_9908_53_9922_0;agg_10115_0_9908_0_12037_0_9922_53_10818_33_10120_37_12038_12_9929_11_9931_0;muellerstrasse;23640.0;27930.0;S Frohnau (Berlin);U Osloer Str. (Berlin);13.288166,52.631997;13.369301,52.556887
1634;125_9922;agg_9908_53_9922_0;agg_10115_0_9908_0_12037_0_9922_53_10818_33_10120_37_12038_12_9929_11_9931_0;muellerstrasse;24900.0;29190.0;S Frohnau (Berlin);U Osloer Str. (Berlin);13.288166,52.631997;13.369301,52.556887
1635;125_9922;agg_9908_53_9922_0;agg_10115_0_9908_0_12037_0_9922_53_10818_33_10120_37_12038_12_9929_11_9931_0;muellerstrasse;24900.0;29190.0;S Frohnau (Berlin);U Osloer Str. (Berlin);13.288166,52.631997;13.369301,52.556887
1636;125_9922;agg_9908_53_9922_0;agg_10115_0_9908_0_12037_0_9922_53_10818_33_10120_37_12038_12_9929_11_9931_0;muellerstrasse;25440.0;29730.0;S Frohnau (Berlin);U Osloer Str. (Berlin);13.288166,52.631997;13.369301,52.556887
1637;125_9922;agg_9908_53_9922_0;agg_10115_0_9908_0_12037_0_9922_53_10818_33_10120_37_12038_12_9929_11_9931_0;muellerstrasse;26100.0;30390.0;S Frohnau (Berlin);U Osloer Str. (Berlin);13.288166,52.631997;13.369301,52.556887
1638;125_9922;agg_9908_53_9922_0;agg_10115_0_9908_0_12037_0_9922_53_10818_33_10120_37_12038_12_9929_11_9931_0;muellerstrasse;26100.0;30390.0;S Frohnau (Berlin);U Osloer Str. (Berlin);13.288166,52.631997;13.369301,52.556887
1639;125_9922;agg_9908_53_9922_0;agg_10115_0_9908_0_12037_0_9922_53_10818_33_10120_37_12038_12_9929_11_9931_0;muellerstrasse;27300.0;31590.0;S Frohnau (Berlin);U Osloer Str. (Berlin);13.288166,52.631997;13.369301,52.556887
1640;125_9922;agg_9908_53_9922_0;agg_10115_0_9908_0_12037_0_9922_53_10818_33_10120_37_12038_12_9929_11_9931_0;muellerstrasse;27300.0;31590.0;S Frohnau (Berlin);U Osloer Str. (Berlin);13.288166,52.631997;13.369301,52.556887
1641;125_9922;agg_9908_53_9922_0;agg_10115_0_9908_0_12037_0_9922_53_10818_33_10120_37_12038_12_9929_11_9931_0;muellerstrasse;28500.0;32790.0;S Frohnau (Berlin);U Osloer Str. (Berlin);13.288166,52.631997;13.369301,52.556887
1642;125_9922;agg_9908_53_9922_0;agg_10115_0_9908_0_12037_0_9922_53_10818_33_10120_37_12038_12_9929_11_9931_0;muellerstrasse;28500.0;32790.0;S Frohnau (Berlin);U Osloer Str. (Berlin);13.288166,52.631997;13.369301,52.556887
1643;125_9922;agg_9908_53_9922_0;agg_10115_0_9908_0_12037_0_9922_53_10818_33_10120_37_12038_12_9929_11_9931_0;muellerstrasse;29700.0;33990.0;S Frohnau (Berlin);U Osloer Str. (Berlin);13.288166,52.631997;13.369301,52.556887
1644;125_9922;agg_9908_53_9922_0;agg_10115_0_9908_0_12037_0_9922_53_10818_33_10120_37_12038_12_9929_11_9931_0;muellerstrasse;29700.0;33990.0;S Frohnau (Berlin);U Osloer Str. (Berlin);13.288166,52.631997;13.369301,52.556887
1645;125_9922;agg_9908_53_9922_0;agg_10115_0_9908_0_12037_0_9922_53_10818_33_10120_37_12038_12_9929_11_9931_0;muellerstrasse;30900.0;35190.0;S Frohnau (Berlin);U Osloer Str. (Berlin);13.288166,52.631997;13.369301,52.556887
1646;125_9922;agg_9908_53_9922_0;agg_10115_0_9908_0_12037_0_9922_53_10818_33_10120_37_12038_12_9929_11_9931_0;muellerstrasse;30900.0;35190.0;S Frohnau (Berlin);U Osloer Str. (Berlin);13.288166,52.631997;13.369301,52.556887
1647;125_9922;agg_9908_53_9922_0;agg_10115_0_9908_0_12037_0_9922_53_10818_33_10120_37_12038_12_9929_11_9931_0;muellerstrasse;32040.0;36330.0;S Frohnau (Berlin);U Osloer Str. (Berlin);13.288166,52.631997;13.369301,52.556887
1648;125_9922;agg_9908_53_9922_0;agg_10115_0_9908_0_12037_0_9922_53_10818_33_10120_37_12038_12_9929_11_9931_0;muellerstrasse;32040.0;36330.0;S Frohnau (Berlin);U Osloer Str. (Berlin);13.288166,52.631997;13.369301,52.556887
1649;125_9922;agg_9908_53_9922_0;agg_10115_0_9908_0_12037_0_9922_53_10818_33_10120_37_12038_12_9929_11_9931_0;muellerstrasse;33240.0;37530.0;S Frohnau (Berlin);U Osloer Str. (Berlin);13.288166,52.631997;13.369301,52.556887
1650;125_9922;agg_9908_53_9922_0;agg_10115_0_9908_0_12037_0_9922_53_10818_33_10120_37_12038_12_9929_11_9931_0;muellerstrasse;33240.0;37530.0;S Frohnau (Berlin);U Osloer Str. (Berlin);13.288166,52.631997;13.369301,52.556887
1651;125_9922;agg_9908_53_9922_0;agg_10115_0_9908_0_12037_0_9922_53_10818_33_10120_37_12038_12_9929_11_9931_0;muellerstrasse;34440.0;38730.0;S Frohnau (Berlin);U Osloer Str. (Berlin);13.288166,52.631997;13.369301,52.556887
1652;125_9922;agg_9908_53_9922_0;agg_10115_0_9908_0_12037_0_9922_53_10818_33_10120_37_12038_12_9929_11_9931_0;muellerstrasse;34440.0;38730.0;S Frohnau (Berlin);U Osloer Str. (Berlin);13.288166,52.631997;13.369301,52.556887
1653;125_9922;agg_9908_53_9922_0;agg_10115_0_9908_0_12037_0_9922_53_10818_33_10120_37_12038_12_9929_11_9931_0;muellerstrasse;35640.0;39930.0;S Frohnau (Berlin);U Osloer Str. (Berlin);13.288166,52.631997;13.369301,52.556887
1654;125_9922;agg_9908_53_9922_0;agg_10115_0_9908_0_12037_0_9922_53_10818_33_10120_37_12038_12_9929_11_9931_0;muellerstrasse;35640.0;39930.0;S Frohnau (Berlin);U Osloer Str. (Berlin);13.288166,52.631997;13.369301,52.556887
1655;125_9922;agg_9908_53_9922_0;agg_10115_0_9908_0_12037_0_9922_53_10818_33_10120_37_12038_12_9929_11_9931_0;muellerstrasse;36840.0;41130.0;S Frohnau (Berlin);U Osloer Str. (Berlin);13.288166,52.631997;13.369301,52.556887
1656;125_9922;agg_9908_53_9922_0;agg_10115_0_9908_0_12037_0_9922_53_10818_33_10120_37_12038_12_9929_11_9931_0;muellerstrasse;36840.0;41130.0;S Frohnau (Berlin);U Osloer Str. (Berlin);13.288166,52.631997;13.369301,52.556887
1657;125_9922;agg_9908_53_9922_0;agg_10115_0_9908_0_12037_0_9922_53_10818_33_10120_37_12038_12_9929_11_9931_0;muellerstrasse;38040.0;42330.0;S Frohnau (Berlin);U Osloer Str. (Berlin);13.288166,52.631997;13.369301,52.556887
1658;125_9922;agg_9908_53_9922_0;agg_10115_0_9908_0_12037_0_9922_53_10818_33_10120_37_12038_12_9929_11_9931_0;muellerstrasse;38040.0;42330.0;S Frohnau (Berlin);U Osloer Str. (Berlin);13.288166,52.631997;13.369301,52.556887
1659;125_9922;agg_9908_53_9922_0;agg_10115_0_9908_0_12037_0_9922_53_10818_33_10120_37_12038_12_9929_11_9931_0;muellerstrasse;39240.0;43530.0;S Frohnau (Berlin);U Osloer Str. (Berlin);13.288166,52.631997;13.369301,52.556887
1660;125_9922;agg_9908_53_9922_0;agg_10115_0_9908_0_12037_0_9922_53_10818_33_10120_37_12038_12_9929_11_9931_0;muellerstrasse;39240.0;43530.0;S Frohnau (Berlin);U Osloer Str. (Berlin);13.288166,52.631997;13.369301,52.556887
1661;125_9922;agg_9908_53_9922_0;agg_10115_0_9908_0_12037_0_9922_53_10818_33_10120_37_12038_12_9929_11_9931_0;muellerstrasse;40440.0;44730.0;S Frohnau (Berlin);U Osloer Str. (Berlin);13.288166,52.631997;13.369301,52.556887
1662;125_9922;agg_9908_53_9922_0;agg_10115_0_9908_0_12037_0_9922_53_10818_33_10120_37_12038_12_9929_11_9931_0;muellerstrasse;40440.0;44730.0;S Frohnau (Berlin);U Osloer Str. (Berlin);13.288166,52.631997;13.369301,52.556887
1663;125_9922;agg_9908_53_9922_0;agg_10115_0_9908_0_12037_0_9922_53_10818_33_10120_37_12038_12_9929_11_9931_0;muellerstrasse;41640.0;45930.0;S Frohnau (Berlin);U Osloer Str. (Berlin);13.288166,52.631997;13.369301,52.556887
1664;125_9922;agg_9908_53_9922_0;agg_10115_0_9908_0_12037_0_9922_53_10818_33_10120_37_12038_12_9929_11_9931_0;muellerstrasse;41640.0;45930.0;S Frohnau (Berlin);U Osloer Str. (Berlin);13.288166,52.631997;13.369301,52.556887
1665;125_9922;agg_9908_53_9922_0;agg_10115_0_9908_0_12037_0_9922_53_10818_33_10120_37_12038_12_9929_11_9931_0;muellerstrasse;42840.0;47130.0;S Frohnau (Berlin);U Osloer Str. (Berlin);13.288166,52.631997;13.369301,52.556887
1666;125_9922;agg_9908_53_9922_0;agg_10115_0_9908_0_12037_0_9922_53_10818_33_10120_37_12038_12_9929_11_9931_0;muellerstrasse;42840.0;47130.0;S Frohnau (Berlin);U Osloer Str. (Berlin);13.288166,52.631997;13.369301,52.556887
1667;125_9922;agg_9908_53_9922_0;agg_10115_0_9908_0_12037_0_9922_53_10818_33_10120_37_12038_12_9929_11_9931_0;muellerstrasse;44040.0;48330.0;S Frohnau (Berlin);U Osloer Str. (Berlin);13.288166,52.631997;13.369301,52.556887
1668;125_9922;agg_9908_53_9922_0;agg_10115_0_9908_0_12037_0_9922_53_10818_33_10120_37_12038_12_9929_11_9931_0;muellerstrasse;44040.0;48330.0;S Frohnau (Berlin);U Osloer Str. (Berlin);13.288166,52.631997;13.369301,52.556887
1669;125_9922;agg_9908_53_9922_0;agg_10115_0_9908_0_12037_0_9922_53_10818_33_10120_37_12038_12_9929_11_9931_0;muellerstrasse;45240.0;49530.0;S Frohnau (Berlin);U Osloer Str. (Berlin);13.288166,52.631997;13.369301,52.556887
1670;125_9922;agg_9908_53_9922_0;agg_10115_0_9908_0_12037_0_9922_53_10818_33_10120_37_12038_12_9929_11_9931_0;muellerstrasse;45240.0;49530.0;S Frohnau (Berlin);U Osloer Str. (Berlin);13.288166,52.631997;13.369301,52.556887
1671;125_9922;agg_9908_53_9922_0;agg_10115_0_9908_0_12037_0_9922_53_10818_33_10120_37_12038_12_9929_11_9931_0;muellerstrasse;46440.0;50730.0;S Frohnau (Berlin);U Osloer Str. (Berlin);13.288166,52.631997;13.369301,52.556887
1672;125_9922;agg_9908_53_9922_0;agg_10115_0_9908_0_12037_0_9922_53_10818_33_10120_37_12038_12_9929_11_9931_0;muellerstrasse;46440.0;50730.0;S Frohnau (Berlin);U Osloer Str. (Berlin);13.288166,52.631997;13.369301,52.556887
1673;125_9922;agg_9908_53_9922_0;agg_10115_0_9908_0_12037_0_9922_53_10818_33_10120_37_12038_12_9929_11_9931_0;muellerstrasse;47640.0;51930.0;S Frohnau (Berlin);U Osloer Str. (Berlin);13.288166,52.631997;13.369301,52.556887
1674;125_9922;agg_9908_53_9922_0;agg_10115_0_9908_0_12037_0_9922_53_10818_33_10120_37_12038_12_9929_11_9931_0;muellerstrasse;47640.0;51930.0;S Frohnau (Berlin);U Osloer Str. (Berlin);13.288166,52.631997;13.369301,52.556887
1675;125_9922;agg_9908_53_9922_0;agg_10115_0_9908_0_12037_0_9922_53_10818_33_10120_37_12038_12_9929_11_9931_0;muellerstrasse;48840.0;53130.0;S Frohnau (Berlin);U Osloer Str. (Berlin);13.288166,52.631997;13.369301,52.556887
1676;125_9922;agg_9908_53_9922_0;agg_10115_0_9908_0_12037_0_9922_53_10818_33_10120_37_12038_12_9929_11_9931_0;muellerstrasse;48840.0;53130.0;S Frohnau (Berlin);U Osloer Str. (Berlin);13.288166,52.631997;13.369301,52.556887
1677;125_9922;agg_9908_53_9922_0;agg_10115_0_9908_0_12037_0_9922_53_10818_33_10120_37_12038_12_9929_11_9931_0;muellerstrasse;50040.0;54330.0;S Frohnau (Berlin);U Osloer Str. (Berlin);13.288166,52.631997;13.369301,52.556887
1678;125_9922;agg_9908_53_9922_0;agg_10115_0_9908_0_12037_0_9922_53_10818_33_10120_37_12038_12_9929_11_9931_0;muellerstrasse;50040.0;54330.0;S Frohnau (Berlin);U Osloer Str. (Berlin);13.288166,52.631997;13.369301,52.556887
1679;125_9922;agg_9908_53_9922_0;agg_10115_0_9908_0_12037_0_9922_53_10818_33_10120_37_12038_12_9929_11_9931_0;muellerstrasse;51240.0;55530.0;S Frohnau (Berlin);U Osloer Str. (Berlin);13.288166,52.631997;13.369301,52.556887
1680;125_9922;agg_9908_53_9922_0;agg_10115_0_9908_0_12037_0_9922_53_10818_33_10120_37_12038_12_9929_11_9931_0;muellerstrasse;51240.0;55530.0;S Frohnau (Berlin);U Osloer Str. (Berlin);13.288166,52.631997;13.369301,52.556887
1681;125_9922;agg_9908_53_9922_0;agg_10115_0_9908_0_12037_0_9922_53_10818_33_10120_37_12038_12_9929_11_9931_0;muellerstrasse;52440.0;56730.0;S Frohnau (Berlin);U Osloer Str. (Berlin);13.288166,52.631997;13.369301,52.556887
1682;125_9922;agg_9908_53_9922_0;agg_10115_0_9908_0_12037_0_9922_53_10818_33_10120_37_12038_12_9929_11_9931_0;muellerstrasse;52440.0;56730.0;S Frohnau (Berlin);U Osloer Str. (Berlin);13.288166,52.631997;13.369301,52.556887
1683;125_9922;agg_9908_53_9922_0;agg_10115_0_9908_0_12037_0_9922_53_10818_33_10120_37_12038_12_9929_11_9931_0;muellerstrasse;53640.0;57930.0;S Frohnau (Berlin);U Osloer Str. (Berlin);13.288166,52.631997;13.369301,52.556887
1684;125_9922;agg_9908_53_9922_0;agg_10115_0_9908_0_12037_0_9922_53_10818_33_10120_37_12038_12_9929_11_9931_0;muellerstrasse;53640.0;57930.0;S Frohnau (Berlin);U Osloer Str. (Berlin);13.288166,52.631997;13.369301,52.556887
1685;125_9922;agg_9908_53_9922_0;agg_10115_0_9908_0_12037_0_9922_53_10818_33_10120_37_12038_12_9929_11_9931_0;muellerstrasse;54840.0;59130.0;S Frohnau (Berlin);U Osloer Str. (Berlin);13.288166,52.631997;13.369301,52.556887
1686;125_9922;agg_9908_53_9922_0;agg_10115_0_9908_0_12037_0_9922_53_10818_33_10120_37_12038_12_9929_11_9931_0;muellerstrasse;54840.0;59130.0;S Frohnau (Berlin);U Osloer Str. (Berlin);13.288166,52.631997;13.369301,52.556887
1687;125_9922;agg_9908_53_9922_0;agg_10115_0_9908_0_12037_0_9922_53_10818_33_10120_37_12038_12_9929_11_9931_0;muellerstrasse;56040.0;60330.0;S Frohnau (Berlin);U Osloer Str. (Berlin);13.288166,52.631997;13.369301,52.556887
1688;125_9922;agg_9908_53_9922_0;agg_10115_0_9908_0_12037_0_9922_53_10818_33_10120_37_12038_12_9929_11_9931_0;muellerstrasse;56040.0;60330.0;S Frohnau (Berlin);U Osloer Str. (Berlin);13.288166,52.631997;13.369301,52.556887
1689;125_9922;agg_9908_53_9922_0;agg_10115_0_9908_0_12037_0_9922_53_10818_33_10120_37_12038_12_9929_11_9931_0;muellerstrasse;57240.0;61530.0;S Frohnau (Berlin);U Osloer Str. (Berlin);13.288166,52.631997;13.369301,52.556887
1690;125_9922;agg_9908_53_9922_0;agg_10115_0_9908_0_12037_0_9922_53_10818_33_10120_37_12038_12_9929_11_9931_0;muellerstrasse;57240.0;61530.0;S Frohnau (Berlin);U Osloer Str. (Berlin);13.288166,52.631997;13.369301,52.556887
1691;125_9922;agg_9908_53_9922_0;agg_10115_0_9908_0_12037_0_9922_53_10818_33_10120_37_12038_12_9929_11_9931_0;muellerstrasse;58440.0;62730.0;S Frohnau (Berlin);U Osloer Str. (Berlin);13.288166,52.631997;13.369301,52.556887
1692;125_9922;agg_9908_53_9922_0;agg_10115_0_9908_0_12037_0_9922_53_10818_33_10120_37_12038_12_9929_11_9931_0;muellerstrasse;58440.0;62730.0;S Frohnau (Berlin);U Osloer Str. (Berlin);13.288166,52.631997;13.369301,52.556887
1693;125_9922;agg_9908_53_9922_0;agg_10115_0_9908_0_12037_0_9922_53_10818_33_10120_37_12038_12_9929_11_9931_0;muellerstrasse;59640.0;63930.0;S Frohnau (Berlin);U Osloer Str. (Berlin);13.288166,52.631997;13.369301,52.556887
1694;125_9922;agg_9908_53_9922_0;agg_10115_0_9908_0_12037_0_9922_53_10818_33_10120_37_12038_12_9929_11_9931_0;muellerstrasse;59640.0;63930.0;S Frohnau (Berlin);U Osloer Str. (Berlin);13.288166,52.631997;13.369301,52.556887
